stock,date,price
AMZN,2015-08-27,25.919
AMZN,2015-08-28,25.901
AMZN,2015-08-31,25.645
AMZN,2015-09-01,24.827
AMZN,2015-09-02,25.528
AMZN,2015-09-03,25.236
AMZN,2015-09-04,24.95
AMZN,2015-09-08,25.877
AMZN,2015-09-09,25.845
AMZN,2015-09-10,26.112
AMZN,2015-09-11,26.472
AMZN,2015-09-14,26.069
AMZN,2015-09-15,26.119
AMZN,2015-09-16,26.37
AMZN,2015-09-17,26.944
AMZN,2015-09-18,27.013
AMZN,2015-09-21,27.42
AMZN,2015-09-22,26.92
AMZN,2015-09-23,26.804
AMZN,2015-09-24,26.688
AMZN,2015-09-25,26.213
AMZN,2015-09-28,25.203
AMZN,2015-09-29,24.804
AMZN,2015-09-30,25.595
AMZN,2015-10-01,26.036
AMZN,2015-10-02,26.627
AMZN,2015-10-05,27.184
AMZN,2015-10-06,26.874
AMZN,2015-10-07,27.097
AMZN,2015-10-08,26.658
AMZN,2015-10-09,26.99
AMZN,2015-10-12,27.51
AMZN,2015-10-13,27.445
AMZN,2015-10-14,27.242
AMZN,2015-10-15,28.122
AMZN,2015-10-16,28.538
AMZN,2015-10-19,28.658
AMZN,2015-10-20,28.044
AMZN,2015-10-21,27.789
AMZN,2015-10-22,28.196
AMZN,2015-10-23,29.952
AMZN,2015-10-26,30.431
AMZN,2015-10-27,30.551
AMZN,2015-10-28,30.855
AMZN,2015-10-29,31.327
AMZN,2015-10-30,31.295
AMZN,2015-11-02,31.418
AMZN,2015-11-03,31.265
AMZN,2015-11-04,32.048
AMZN,2015-11-05,32.783
AMZN,2015-11-06,32.969
AMZN,2015-11-09,32.775
AMZN,2015-11-10,32.984
AMZN,2015-11-11,33.663
AMZN,2015-11-12,33.28
AMZN,2015-11-13,32.118
AMZN,2015-11-16,32.39
AMZN,2015-11-17,32.165
AMZN,2015-11-18,33.177
AMZN,2015-11-19,33.064
AMZN,2015-11-20,33.423
AMZN,2015-11-23,33.95
AMZN,2015-11-24,33.558
AMZN,2015-11-25,33.767
AMZN,2015-11-27,33.663
AMZN,2015-11-30,33.24
AMZN,2015-12-01,33.953
AMZN,2015-12-02,33.801
AMZN,2015-12-03,33.313
AMZN,2015-12-04,33.632
AMZN,2015-12-07,33.492
AMZN,2015-12-08,33.867
AMZN,2015-12-09,33.24
AMZN,2015-12-10,33.116
AMZN,2015-12-11,32.008
AMZN,2015-12-14,32.896
AMZN,2015-12-15,32.932
AMZN,2015-12-16,33.789
AMZN,2015-12-17,33.533
AMZN,2015-12-18,33.207
AMZN,2015-12-21,33.226
AMZN,2015-12-22,33.158
AMZN,2015-12-23,33.185
AMZN,2015-12-24,33.14
AMZN,2015-12-28,33.76
AMZN,2015-12-29,34.699
AMZN,2015-12-30,34.454
AMZN,2015-12-31,33.795
AMZN,2016-01-04,31.85
AMZN,2016-01-05,31.69
AMZN,2016-01-06,31.633
AMZN,2016-01-07,30.397
AMZN,2016-01-08,30.353
AMZN,2016-01-11,30.887
AMZN,2016-01-12,30.895
AMZN,2016-01-13,29.091
AMZN,2016-01-14,29.65
AMZN,2016-01-15,28.509
AMZN,2016-01-19,28.724
AMZN,2016-01-20,28.589
AMZN,2016-01-21,28.751
AMZN,2016-01-22,29.819
AMZN,2016-01-25,29.827
AMZN,2016-01-26,30.063
AMZN,2016-01-27,29.168
AMZN,2016-01-28,31.768
AMZN,2016-01-29,29.35
AMZN,2016-02-01,28.74
AMZN,2016-02-02,27.605
AMZN,2016-02-03,26.554
AMZN,2016-02-04,26.813
AMZN,2016-02-05,25.107
AMZN,2016-02-08,24.405
AMZN,2016-02-09,24.104
AMZN,2016-02-10,24.524
AMZN,2016-02-11,25.191
AMZN,2016-02-12,25.354
AMZN,2016-02-16,26.055
AMZN,2016-02-17,26.705
AMZN,2016-02-18,26.25
AMZN,2016-02-19,26.745
AMZN,2016-02-22,27.975
AMZN,2016-02-23,27.647
AMZN,2016-02-24,27.702
AMZN,2016-02-25,27.758
AMZN,2016-02-26,27.762
AMZN,2016-02-29,27.626
AMZN,2016-03-01,28.952
AMZN,2016-03-02,29.011
AMZN,2016-03-03,28.875
AMZN,2016-03-04,28.757
AMZN,2016-03-07,28.14
AMZN,2016-03-08,28.013
AMZN,2016-03-09,27.974
AMZN,2016-03-10,27.946
AMZN,2016-03-11,28.481
AMZN,2016-03-14,28.669
AMZN,2016-03-15,28.851
AMZN,2016-03-16,28.714
AMZN,2016-03-17,27.972
AMZN,2016-03-18,27.604
AMZN,2016-03-21,27.699
AMZN,2016-03-22,28.024
AMZN,2016-03-23,28.482
AMZN,2016-03-24,29.148
AMZN,2016-03-28,28.994
AMZN,2016-03-29,29.693
AMZN,2016-03-30,29.935
AMZN,2016-03-31,29.682
AMZN,2016-04-01,29.925
AMZN,2016-04-04,29.66
AMZN,2016-04-05,29.307
AMZN,2016-04-06,30.104
AMZN,2016-04-07,29.571
AMZN,2016-04-08,29.73
AMZN,2016-04-11,29.797
AMZN,2016-04-12,30.158
AMZN,2016-04-13,30.741
AMZN,2016-04-14,31.038
AMZN,2016-04-15,31.295
AMZN,2016-04-18,31.768
AMZN,2016-04-19,31.395
AMZN,2016-04-20,31.65
AMZN,2016-04-21,31.55
AMZN,2016-04-22,31.025
AMZN,2016-04-25,31.31
AMZN,2016-04-26,30.844
AMZN,2016-04-27,30.329
AMZN,2016-04-28,30.1
AMZN,2016-04-29,32.98
AMZN,2016-05-02,34.193
AMZN,2016-05-03,33.566
AMZN,2016-05-04,33.545
AMZN,2016-05-05,32.955
AMZN,2016-05-06,33.698
AMZN,2016-05-09,33.988
AMZN,2016-05-10,35.154
AMZN,2016-05-11,35.662
AMZN,2016-05-12,35.896
AMZN,2016-05-13,35.496
AMZN,2016-05-16,35.533
AMZN,2016-05-17,34.764
AMZN,2016-05-18,34.873
AMZN,2016-05-19,34.926
AMZN,2016-05-20,35.14
AMZN,2016-05-23,34.838
AMZN,2016-05-24,35.21
AMZN,2016-05-25,35.418
AMZN,2016-05-26,35.746
AMZN,2016-05-27,35.612
AMZN,2016-05-31,36.14
AMZN,2016-06-01,35.972
AMZN,2016-06-02,36.412
AMZN,2016-06-03,36.277
AMZN,2016-06-06,36.337
AMZN,2016-06-07,36.187
AMZN,2016-06-08,36.332
AMZN,2016-06-09,36.383
AMZN,2016-06-10,35.896
AMZN,2016-06-13,35.762
AMZN,2016-06-14,35.965
AMZN,2016-06-15,35.713
AMZN,2016-06-16,35.876
AMZN,2016-06-17,35.32
AMZN,2016-06-20,35.701
AMZN,2016-06-21,35.791
AMZN,2016-06-22,35.53
AMZN,2016-06-23,36.104
AMZN,2016-06-24,34.948
AMZN,2016-06-27,34.568
AMZN,2016-06-28,35.398
AMZN,2016-06-29,35.78
AMZN,2016-06-30,35.781
AMZN,2016-07-01,36.284
AMZN,2016-07-05,36.405
AMZN,2016-07-06,36.881
AMZN,2016-07-07,36.829
AMZN,2016-07-08,37.29
AMZN,2016-07-11,37.689
AMZN,2016-07-12,37.411
AMZN,2016-07-13,37.132
AMZN,2016-07-14,37.06
AMZN,2016-07-15,36.772
AMZN,2016-07-18,36.804
AMZN,2016-07-19,36.998
AMZN,2016-07-20,37.286
AMZN,2016-07-21,37.222
AMZN,2016-07-22,37.243
AMZN,2016-07-25,36.981
AMZN,2016-07-26,36.78
AMZN,2016-07-27,36.834
AMZN,2016-07-28,37.631
AMZN,2016-07-29,37.941
AMZN,2016-08-01,38.387
AMZN,2016-08-02,38.029
AMZN,2016-08-03,37.732
AMZN,2016-08-04,38.039
AMZN,2016-08-05,38.299
AMZN,2016-08-08,38.328
AMZN,2016-08-09,38.415
AMZN,2016-08-10,38.428
AMZN,2016-08-11,38.562
AMZN,2016-08-12,38.628
AMZN,2016-08-15,38.425
AMZN,2016-08-16,38.202
AMZN,2016-08-17,38.232
AMZN,2016-08-18,38.223
AMZN,2016-08-19,37.866
AMZN,2016-08-22,37.974
AMZN,2016-08-23,38.123
AMZN,2016-08-24,37.863
AMZN,2016-08-25,37.961
AMZN,2016-08-26,38.45
AMZN,2016-08-29,38.564
AMZN,2016-08-30,38.379
AMZN,2016-08-31,38.458
AMZN,2016-09-01,38.531
AMZN,2016-09-02,38.622
AMZN,2016-09-06,39.444
AMZN,2016-09-07,39.224
AMZN,2016-09-08,39.203
AMZN,2016-09-09,38.007
AMZN,2016-09-12,38.575
AMZN,2016-09-13,38.051
AMZN,2016-09-14,38.055
AMZN,2016-09-15,38.485
AMZN,2016-09-16,38.926
AMZN,2016-09-19,38.755
AMZN,2016-09-20,39.011
AMZN,2016-09-21,39.487
AMZN,2016-09-22,40.235
AMZN,2016-09-23,40.288
AMZN,2016-09-26,39.958
AMZN,2016-09-27,40.806
AMZN,2016-09-28,41.436
AMZN,2016-09-29,41.453
AMZN,2016-09-30,41.866
AMZN,2016-10-03,41.837
AMZN,2016-10-04,41.701
AMZN,2016-10-05,42.218
AMZN,2016-10-06,42.083
AMZN,2016-10-07,41.972
AMZN,2016-10-10,42.086
AMZN,2016-10-11,41.55
AMZN,2016-10-12,41.705
AMZN,2016-10-13,41.464
AMZN,2016-10-14,41.148
AMZN,2016-10-17,40.648
AMZN,2016-10-18,40.883
AMZN,2016-10-19,40.885
AMZN,2016-10-20,40.516
AMZN,2016-10-21,40.95
AMZN,2016-10-24,41.905
AMZN,2016-10-25,41.759
AMZN,2016-10-26,41.13
AMZN,2016-10-27,40.918
AMZN,2016-10-28,38.816
AMZN,2016-10-31,39.491
AMZN,2016-11-01,39.271
AMZN,2016-11-02,38.278
AMZN,2016-11-03,38.352
AMZN,2016-11-04,37.753
AMZN,2016-11-07,39.247
AMZN,2016-11-08,39.388
AMZN,2016-11-09,38.594
AMZN,2016-11-10,37.119
AMZN,2016-11-11,36.951
AMZN,2016-11-14,35.954
AMZN,2016-11-15,37.162
AMZN,2016-11-16,37.325
AMZN,2016-11-17,37.82
AMZN,2016-11-18,38.008
AMZN,2016-11-21,39
AMZN,2016-11-22,39.267
AMZN,2016-11-23,39.006
AMZN,2016-11-25,39.019
AMZN,2016-11-28,38.338
AMZN,2016-11-29,38.126
AMZN,2016-11-30,37.529
AMZN,2016-12-01,37.183
AMZN,2016-12-02,37.017
AMZN,2016-12-05,37.968
AMZN,2016-12-06,38.236
AMZN,2016-12-07,38.521
AMZN,2016-12-08,38.367
AMZN,2016-12-09,38.433
AMZN,2016-12-12,38.006
AMZN,2016-12-13,38.717
AMZN,2016-12-14,38.441
AMZN,2016-12-15,38.05
AMZN,2016-12-16,37.889
AMZN,2016-12-19,38.3
AMZN,2016-12-20,38.561
AMZN,2016-12-21,38.53
AMZN,2016-12-22,38.317
AMZN,2016-12-23,38.03
AMZN,2016-12-27,38.57
AMZN,2016-12-28,38.607
AMZN,2016-12-29,38.258
AMZN,2016-12-30,37.494
AMZN,2017-01-03,37.683
AMZN,2017-01-04,37.859
AMZN,2017-01-05,39.023
AMZN,2017-01-06,39.8
AMZN,2017-01-09,39.846
AMZN,2017-01-10,39.795
AMZN,2017-01-11,39.951
AMZN,2017-01-12,40.682
AMZN,2017-01-13,40.857
AMZN,2017-01-17,40.486
AMZN,2017-01-18,40.374
AMZN,2017-01-19,40.452
AMZN,2017-01-20,40.417
AMZN,2017-01-23,40.894
AMZN,2017-01-24,41.122
AMZN,2017-01-25,41.826
AMZN,2017-01-26,41.957
AMZN,2017-01-27,41.789
AMZN,2017-01-30,41.519
AMZN,2017-01-31,41.174
AMZN,2017-02-01,41.618
AMZN,2017-02-02,41.998
AMZN,2017-02-03,40.51
AMZN,2017-02-06,40.382
AMZN,2017-02-07,40.625
AMZN,2017-02-08,40.986
AMZN,2017-02-09,41.068
AMZN,2017-02-10,41.373
AMZN,2017-02-13,41.826
AMZN,2017-02-14,41.82
AMZN,2017-02-15,42.135
AMZN,2017-02-16,42.207
AMZN,2017-02-17,42.254
AMZN,2017-02-21,42.822
AMZN,2017-02-22,42.781
AMZN,2017-02-23,42.61
AMZN,2017-02-24,42.262
AMZN,2017-02-27,42.432
AMZN,2017-02-28,42.252
AMZN,2017-03-01,42.654
AMZN,2017-03-02,42.445
AMZN,2017-03-03,42.494
AMZN,2017-03-06,42.331
AMZN,2017-03-07,42.301
AMZN,2017-03-08,42.525
AMZN,2017-03-09,42.65
AMZN,2017-03-10,42.623
AMZN,2017-03-13,42.73
AMZN,2017-03-14,42.627
AMZN,2017-03-15,42.649
AMZN,2017-03-16,42.671
AMZN,2017-03-17,42.616
AMZN,2017-03-20,42.849
AMZN,2017-03-21,42.16
AMZN,2017-03-22,42.403
AMZN,2017-03-23,42.369
AMZN,2017-03-24,42.281
AMZN,2017-03-27,42.341
AMZN,2017-03-28,42.8
AMZN,2017-03-29,43.716
AMZN,2017-03-30,43.817
AMZN,2017-03-31,44.327
AMZN,2017-04-03,44.576
AMZN,2017-04-04,45.342
AMZN,2017-04-05,45.464
AMZN,2017-04-06,44.914
AMZN,2017-04-07,44.744
AMZN,2017-04-10,45.352
AMZN,2017-04-11,45.118
AMZN,2017-04-12,44.812
AMZN,2017-04-13,44.234
AMZN,2017-04-17,45.1
AMZN,2017-04-18,45.189
AMZN,2017-04-19,44.96
AMZN,2017-04-20,45.103
AMZN,2017-04-21,44.927
AMZN,2017-04-24,45.371
AMZN,2017-04-25,45.381
AMZN,2017-04-26,45.465
AMZN,2017-04-27,45.919
AMZN,2017-04-28,46.25
AMZN,2017-05-01,47.412
AMZN,2017-05-02,47.347
AMZN,2017-05-03,47.052
AMZN,2017-05-04,46.877
AMZN,2017-05-05,46.707
AMZN,2017-05-08,47.452
AMZN,2017-05-09,47.641
AMZN,2017-05-10,47.448
AMZN,2017-05-11,47.381
AMZN,2017-05-12,48.068
AMZN,2017-05-15,47.899
AMZN,2017-05-16,48.304
AMZN,2017-05-17,47.238
AMZN,2017-05-18,47.925
AMZN,2017-05-19,47.992
AMZN,2017-05-22,48.534
AMZN,2017-05-23,48.577
AMZN,2017-05-24,49.018
AMZN,2017-05-25,49.669
AMZN,2017-05-26,49.789
AMZN,2017-05-30,49.835
AMZN,2017-05-31,49.731
AMZN,2017-06-01,49.798
AMZN,2017-06-02,50.337
AMZN,2017-06-05,50.567
AMZN,2017-06-06,50.15
AMZN,2017-06-07,50.504
AMZN,2017-06-08,50.514
AMZN,2017-06-09,48.915
AMZN,2017-06-12,48.246
AMZN,2017-06-13,49.04
AMZN,2017-06-14,48.824
AMZN,2017-06-15,48.209
AMZN,2017-06-16,49.386
AMZN,2017-06-19,49.759
AMZN,2017-06-20,49.63
AMZN,2017-06-21,50.112
AMZN,2017-06-22,50.065
AMZN,2017-06-23,50.187
AMZN,2017-06-26,49.699
AMZN,2017-06-27,48.839
AMZN,2017-06-28,49.517
AMZN,2017-06-29,48.796
AMZN,2017-06-30,48.4
AMZN,2017-07-03,47.683
AMZN,2017-07-05,48.57
AMZN,2017-07-06,48.257
AMZN,2017-07-07,48.938
AMZN,2017-07-10,49.824
AMZN,2017-07-11,49.707
AMZN,2017-07-12,50.326
AMZN,2017-07-13,50.032
AMZN,2017-07-14,50.091
AMZN,2017-07-17,50.502
AMZN,2017-07-18,51.223
AMZN,2017-07-19,51.343
AMZN,2017-07-20,51.435
AMZN,2017-07-21,51.284
AMZN,2017-07-24,51.948
AMZN,2017-07-25,51.994
AMZN,2017-07-26,52.64
AMZN,2017-07-27,52.3
AMZN,2017-07-28,51.002
AMZN,2017-07-31,49.389
AMZN,2017-08-01,49.81
AMZN,2017-08-02,49.795
AMZN,2017-08-03,49.346
AMZN,2017-08-04,49.379
AMZN,2017-08-07,49.614
AMZN,2017-08-08,49.492
AMZN,2017-08-09,49.101
AMZN,2017-08-10,47.846
AMZN,2017-08-11,48.4
AMZN,2017-08-14,49.165
AMZN,2017-08-15,49.137
AMZN,2017-08-16,48.909
AMZN,2017-08-17,48.029
AMZN,2017-08-18,47.924
AMZN,2017-08-21,47.665
AMZN,2017-08-22,48.345
AMZN,2017-08-23,47.9
AMZN,2017-08-24,47.623
AMZN,2017-08-25,47.263
AMZN,2017-08-28,47.301
AMZN,2017-08-29,47.703
AMZN,2017-08-30,48.38
AMZN,2017-08-31,49.03
AMZN,2017-09-01,48.913
AMZN,2017-09-05,48.264
AMZN,2017-09-06,48.39
AMZN,2017-09-07,48.974
AMZN,2017-09-08,48.295
AMZN,2017-09-11,48.898
AMZN,2017-09-12,49.129
AMZN,2017-09-13,49.98
AMZN,2017-09-14,49.611
AMZN,2017-09-15,49.34
AMZN,2017-09-18,48.71
AMZN,2017-09-19,48.493
AMZN,2017-09-20,48.661
AMZN,2017-09-21,48.233
AMZN,2017-09-22,47.755
AMZN,2017-09-25,46.99
AMZN,2017-09-26,46.93
AMZN,2017-09-27,47.544
AMZN,2017-09-28,47.82
AMZN,2017-09-29,48.068
AMZN,2017-10-02,47.96
AMZN,2017-10-03,47.855
AMZN,2017-10-04,48.273
AMZN,2017-10-05,49.043
AMZN,2017-10-06,49.479
AMZN,2017-10-09,49.55
AMZN,2017-10-10,49.36
AMZN,2017-10-11,49.75
AMZN,2017-10-12,50.046
AMZN,2017-10-13,50.147
AMZN,2017-10-16,50.317
AMZN,2017-10-17,50.457
AMZN,2017-10-18,49.85
AMZN,2017-10-19,49.331
AMZN,2017-10-20,49.146
AMZN,2017-10-23,48.315
AMZN,2017-10-24,48.795
AMZN,2017-10-25,48.646
AMZN,2017-10-26,48.622
AMZN,2017-10-27,55.048
AMZN,2017-10-30,55.543
AMZN,2017-10-31,55.264
AMZN,2017-11-01,55.184
AMZN,2017-11-02,54.711
AMZN,2017-11-03,55.58
AMZN,2017-11-06,56.033
AMZN,2017-11-07,56.159
AMZN,2017-11-08,56.644
AMZN,2017-11-09,56.457
AMZN,2017-11-10,56.268
AMZN,2017-11-13,56.459
AMZN,2017-11-14,56.842
AMZN,2017-11-15,56.335
AMZN,2017-11-16,56.865
AMZN,2017-11-17,56.494
AMZN,2017-11-20,56.316
AMZN,2017-11-21,56.975
AMZN,2017-11-22,57.808
AMZN,2017-11-24,59.3
AMZN,2017-11-27,59.792
AMZN,2017-11-28,59.68
AMZN,2017-11-29,58.064
AMZN,2017-11-30,58.838
AMZN,2017-12-01,58.117
AMZN,2017-12-04,56.698
AMZN,2017-12-05,57.079
AMZN,2017-12-06,57.617
AMZN,2017-12-07,57.99
AMZN,2017-12-08,58.1
AMZN,2017-12-11,58.446
AMZN,2017-12-12,58.254
AMZN,2017-12-13,58.207
AMZN,2017-12-14,58.713
AMZN,2017-12-15,58.957
AMZN,2017-12-18,59.529
AMZN,2017-12-19,59.369
AMZN,2017-12-20,58.881
AMZN,2017-12-21,58.738
AMZN,2017-12-22,58.418
AMZN,2017-12-26,58.838
AMZN,2017-12-27,59.113
AMZN,2017-12-28,59.305
AMZN,2017-12-29,58.474
AMZN,2018-01-02,59.451
AMZN,2018-01-03,60.21
AMZN,2018-01-04,60.479
AMZN,2018-01-05,61.457
AMZN,2018-01-08,62.343
AMZN,2018-01-09,62.635
AMZN,2018-01-10,62.717
AMZN,2018-01-11,63.834
AMZN,2018-01-12,65.26
AMZN,2018-01-16,65.243
AMZN,2018-01-17,64.75
AMZN,2018-01-18,64.666
AMZN,2018-01-19,64.729
AMZN,2018-01-22,66.366
AMZN,2018-01-23,68.127
AMZN,2018-01-24,67.876
AMZN,2018-01-25,68.898
AMZN,2018-01-26,70.102
AMZN,2018-01-29,70.884
AMZN,2018-01-30,71.891
AMZN,2018-01-31,72.545
AMZN,2018-02-01,69.5
AMZN,2018-02-02,71.498
AMZN,2018-02-05,69.5
AMZN,2018-02-06,72.142
AMZN,2018-02-07,70.839
AMZN,2018-02-08,67.525
AMZN,2018-02-09,66.98
AMZN,2018-02-12,69.312
AMZN,2018-02-13,70.726
AMZN,2018-02-14,72.553
AMZN,2018-02-15,73.088
AMZN,2018-02-16,72.435
AMZN,2018-02-20,73.417
AMZN,2018-02-21,74.146
AMZN,2018-02-22,74.267
AMZN,2018-02-23,75
AMZN,2018-02-26,76.098
AMZN,2018-02-27,75.599
AMZN,2018-02-28,75.623
AMZN,2018-03-01,74.673
AMZN,2018-03-02,75.013
AMZN,2018-03-05,76.181
AMZN,2018-03-06,76.882
AMZN,2018-03-07,77.25
AMZN,2018-03-08,77.593
AMZN,2018-03-09,78.945
AMZN,2018-03-12,79.92
AMZN,2018-03-13,79.409
AMZN,2018-03-14,79.55
AMZN,2018-03-15,79.116
AMZN,2018-03-16,78.584
AMZN,2018-03-19,77.247
AMZN,2018-03-20,79.326
AMZN,2018-03-21,79.093
AMZN,2018-03-22,77.246
AMZN,2018-03-23,74.778
AMZN,2018-03-26,77.793
AMZN,2018-03-27,74.852
AMZN,2018-03-28,71.571
AMZN,2018-03-29,72.367
AMZN,2018-04-02,68.6
AMZN,2018-04-03,69.602
AMZN,2018-04-04,70.529
AMZN,2018-04-05,72.588
AMZN,2018-04-06,70.262
AMZN,2018-04-09,70.304
AMZN,2018-04-10,71.811
AMZN,2018-04-11,71.352
AMZN,2018-04-12,72.425
AMZN,2018-04-13,71.54
AMZN,2018-04-16,72.075
AMZN,2018-04-17,75.191
AMZN,2018-04-18,76.392
AMZN,2018-04-19,77.846
AMZN,2018-04-20,76.375
AMZN,2018-04-23,75.893
AMZN,2018-04-24,73.005
AMZN,2018-04-25,73.009
AMZN,2018-04-26,75.898
AMZN,2018-04-27,78.631
AMZN,2018-04-30,78.307
AMZN,2018-05-01,79.113
AMZN,2018-05-02,78.484
AMZN,2018-05-03,78.604
AMZN,2018-05-04,79.048
AMZN,2018-05-07,80.007
AMZN,2018-05-08,79.62
AMZN,2018-05-09,80.4
AMZN,2018-05-10,80.454
AMZN,2018-05-11,80.146
AMZN,2018-05-14,80.077
AMZN,2018-05-15,78.806
AMZN,2018-05-16,79.364
AMZN,2018-05-17,79.088
AMZN,2018-05-18,78.718
AMZN,2018-05-21,79.273
AMZN,2018-05-22,79.07
AMZN,2018-05-23,80.093
AMZN,2018-05-24,80.154
AMZN,2018-05-25,80.508
AMZN,2018-05-29,80.643
AMZN,2018-05-30,81.245
AMZN,2018-05-31,81.481
AMZN,2018-06-01,82.077
AMZN,2018-06-04,83.264
AMZN,2018-06-05,84.818
AMZN,2018-06-06,84.788
AMZN,2018-06-07,84.465
AMZN,2018-06-08,84.2
AMZN,2018-06-11,84.456
AMZN,2018-06-12,84.938
AMZN,2018-06-13,85.243
AMZN,2018-06-14,86.193
AMZN,2018-06-15,85.799
AMZN,2018-06-18,86.19
AMZN,2018-06-19,86.739
AMZN,2018-06-20,87.504
AMZN,2018-06-21,86.511
AMZN,2018-06-22,85.784
AMZN,2018-06-25,83.158
AMZN,2018-06-26,84.554
AMZN,2018-06-27,83.026
AMZN,2018-06-28,85.073
AMZN,2018-06-29,84.99
AMZN,2018-07-02,85.689
AMZN,2018-07-03,84.698
AMZN,2018-07-05,84.987
AMZN,2018-07-06,85.532
AMZN,2018-07-09,86.951
AMZN,2018-07-10,87.154
AMZN,2018-07-11,87.75
AMZN,2018-07-12,89.831
AMZN,2018-07-13,90.652
AMZN,2018-07-16,91.125
AMZN,2018-07-17,92.197
AMZN,2018-07-18,92.146
AMZN,2018-07-19,90.649
AMZN,2018-07-20,90.685
AMZN,2018-07-23,90.1
AMZN,2018-07-24,91.462
AMZN,2018-07-25,93.181
AMZN,2018-07-26,90.4
AMZN,2018-07-27,90.864
AMZN,2018-07-30,88.961
AMZN,2018-07-31,88.872
AMZN,2018-08-01,89.859
AMZN,2018-08-02,91.717
AMZN,2018-08-03,91.165
AMZN,2018-08-06,92.388
AMZN,2018-08-07,93.124
AMZN,2018-08-08,94.326
AMZN,2018-08-09,94.926
AMZN,2018-08-10,94.315
AMZN,2018-08-13,94.81
AMZN,2018-08-14,95.983
AMZN,2018-08-15,94.131
AMZN,2018-08-16,94.326
AMZN,2018-08-17,94.111
AMZN,2018-08-20,93.836
AMZN,2018-08-21,94.171
AMZN,2018-08-22,95.245
AMZN,2018-08-23,95.145
AMZN,2018-08-24,95.27
AMZN,2018-08-27,96.384
AMZN,2018-08-28,96.641
AMZN,2018-08-29,99.905
AMZN,2018-08-30,100.119
AMZN,2018-08-31,100.636
AMZN,2018-09-04,101.976
AMZN,2018-09-05,99.741
AMZN,2018-09-06,97.916
AMZN,2018-09-07,97.604
AMZN,2018-09-10,96.951
AMZN,2018-09-11,99.358
AMZN,2018-09-12,99.5
AMZN,2018-09-13,99.494
AMZN,2018-09-14,98.51
AMZN,2018-09-17,95.402
AMZN,2018-09-18,97.053
AMZN,2018-09-19,96.321
AMZN,2018-09-20,97.215
AMZN,2018-09-21,95.751
AMZN,2018-09-24,96.718
AMZN,2018-09-25,98.727
AMZN,2018-09-26,98.742
AMZN,2018-09-27,100.649
AMZN,2018-09-28,100.15
AMZN,2018-10-01,100.218
AMZN,2018-10-02,98.566
AMZN,2018-10-03,97.638
AMZN,2018-10-04,95.471
AMZN,2018-10-05,94.483
AMZN,2018-10-08,93.221
AMZN,2018-10-09,93.516
AMZN,2018-10-10,87.763
AMZN,2018-10-11,85.968
AMZN,2018-10-12,89.431
AMZN,2018-10-15,88.048
AMZN,2018-10-16,90.998
AMZN,2018-10-17,91.587
AMZN,2018-10-18,88.536
AMZN,2018-10-19,88.202
AMZN,2018-10-22,89.465
AMZN,2018-10-23,88.435
AMZN,2018-10-24,83.21
AMZN,2018-10-25,89.109
AMZN,2018-10-26,82.141
AMZN,2018-10-29,76.944
AMZN,2018-10-30,76.521
AMZN,2018-10-31,79.901
AMZN,2018-11-01,83.277
AMZN,2018-11-02,83.277
AMZN,2018-11-05,81.39
AMZN,2018-11-06,82.141
AMZN,2018-11-07,87.775
AMZN,2018-11-08,87.746
AMZN,2018-11-09,85.622
AMZN,2018-11-12,81.843
AMZN,2018-11-13,81.559
AMZN,2018-11-14,79.951
AMZN,2018-11-15,80.972
AMZN,2018-11-16,79.671
AMZN,2018-11-19,75.614
AMZN,2018-11-20,74.773
AMZN,2018-11-21,75.837
AMZN,2018-11-23,75.103
AMZN,2018-11-26,79.066
AMZN,2018-11-27,79.071
AMZN,2018-11-28,83.888
AMZN,2018-11-29,83.679
AMZN,2018-11-30,84.509
AMZN,2018-12-03,88.618
AMZN,2018-12-04,83.42
AMZN,2018-12-06,84.96
AMZN,2018-12-07,81.457
AMZN,2018-12-10,82.052
AMZN,2018-12-11,82.162
AMZN,2018-12-12,83.177
AMZN,2018-12-13,82.919
AMZN,2018-12-14,79.596
AMZN,2018-12-17,76.046
AMZN,2018-12-18,77.574
AMZN,2018-12-19,74.754
AMZN,2018-12-20,73.042
AMZN,2018-12-21,68.873
AMZN,2018-12-24,67.198
AMZN,2018-12-26,73.545
AMZN,2018-12-27,73.082
AMZN,2018-12-28,73.901
AMZN,2018-12-31,75.099
AMZN,2019-01-02,76.957
AMZN,2019-01-03,75.014
AMZN,2019-01-04,78.77
AMZN,2019-01-07,81.476
AMZN,2019-01-08,82.829
AMZN,2019-01-09,82.971
AMZN,2019-01-10,82.811
AMZN,2019-01-11,82.028
AMZN,2019-01-14,80.861
AMZN,2019-01-15,83.728
AMZN,2019-01-16,84.189
AMZN,2019-01-17,84.661
AMZN,2019-01-18,84.81
AMZN,2019-01-22,81.609
AMZN,2019-01-23,82.001
AMZN,2019-01-24,82.747
AMZN,2019-01-25,83.529
AMZN,2019-01-28,81.895
AMZN,2019-01-29,79.694
AMZN,2019-01-30,83.522
AMZN,2019-01-31,85.937
AMZN,2019-02-01,81.312
AMZN,2019-02-04,81.666
AMZN,2019-02-05,82.941
AMZN,2019-02-06,82.013
AMZN,2019-02-07,80.718
AMZN,2019-02-08,79.411
AMZN,2019-02-11,79.55
AMZN,2019-02-12,81.901
AMZN,2019-02-13,82
AMZN,2019-02-14,81.133
AMZN,2019-02-15,80.398
